Agency Name,Agency ID - NCES Assigned [District] Latest available year,Total Number Operational Charter Schools [Public School] 2021-22,Total Number Operational Charter Schools [Public School] 2020-21,Total Number Operational Charter Schools [Public School] 2019-20,Total Number Operational Charter Schools [Public School] 2018-19,Total Number Operational Charter Schools [Public School] 2017-18,Total Number Operational Charter Schools [Public School] 2016-17,Total Number Operational Charter Schools [Public School] 2015-16,Total Number Operational Charter Schools [Public School] 2014-15,Total Number Operational Charter Schools [Public School] 2013-14,Total Number Operational Charter Schools [Public School] 2012-13,Total Number Operational Charter Schools [Public School] 2011-12,Total Number Operational Charter Schools [Public School] 2010-11,Total Number Operational Schools [Public School] 2021-22,Total Number Operational Schools [Public School] 2020-21,Total Number Operational Schools [Public School] 2019-20,Total Number Operational Schools [Public School] 2018-19,Total Number Operational Schools [Public School] 2017-18,Total Number Operational Schools [Public School] 2016-17,Total Number Operational Schools [Public School] 2015-16,Total Number Operational Schools [Public School] 2014-15,Total Number Operational Schools [Public School] 2013-14,Total Number Operational Schools [Public School] 2012-13,Total Number Operational Schools [Public School] 2011-12,Total Number Operational Schools [Public School] 2010-11,Total Students All Grades (Excludes AE) [District] 2021-22,Total Students All Grades (Excludes AE) [District] 2020-21,Total Students All Grades (Excludes AE) [District] 2019-20,Total Students All Grades (Excludes AE) [District] 2018-19,Total Students All Grades (Excludes AE) [District] 2017-18,Total Students All Grades (Excludes AE) [District] 2016-17,Total Students All Grades (Excludes AE) [District] 2015-16,Total Students All Grades (Excludes AE) [District] 2014-15,Total Students All Grades (Excludes AE) [District] 2013-14,Total Students All Grades (Excludes AE) [District] 2012-13,Total Students All Grades (Excludes AE) [District] 2011-12,Total Students All Grades (Excludes AE) [District] 2010-11,Total Revenue (TOTALREV) [District Finance] 2021-22,Total Revenue (TOTALREV) [District Finance] 2020-21,Total Revenue (TOTALREV) [District Finance] 2019-20,Total Revenue (TOTALREV) [District Finance] 2018-19,Total Revenue (TOTALREV) [District Finance] 2017-18,Total Revenue (TOTALREV) [District Finance] 2016-17,Total Revenue (TOTALREV) [District Finance] 2015-16,Total Revenue (TOTALREV) [District Finance] 2014-15,Total Revenue (TOTALREV) [District Finance] 2013-14,Total Revenue (TOTALREV) [District Finance] 2012-13,Total Revenue (TOTALREV) [District Finance] 2011-12,Total Revenue (TOTALREV) [District Finance] 2010-11,Total Revenue - Local Sources (TLOCREV) [District Finance] 2021-22,Total Revenue - Local Sources (TLOCREV) [District Finance] 2020-21,Total Revenue - Local Sources (TLOCREV) [District Finance] 2019-20,Total Revenue - Local Sources (TLOCREV) [District Finance] 2018-19,Total Revenue - Local Sources (TLOCREV) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) [District Finance] 2016-17,Total Revenue - Local Sources (TLOCREV) [District Finance] 2015-16,Total Revenue - Local Sources (TLOCREV) [District Finance] 2014-15,Total Revenue - Local Sources (TLOCREV) [District Finance] 2013-14,Total Revenue - Local Sources (TLOCREV) [District Finance] 2012-13,Total Revenue - Local Sources (TLOCREV) [District Finance] 2011-12,Total Revenue - Local Sources (TLOCREV) [District Finance] 2010-11,Total Revenue - State Sources (TSTREV) [District Finance] 2021-22,Total Revenue - State Sources (TSTREV) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) [District Finance] 2019-20,Total Revenue - State Sources (TSTREV) [District Finance] 2018-19,Total Revenue - State Sources (TSTREV) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) [District Finance] 2016-17,Total Revenue - State Sources (TSTREV) [District Finance] 2015-16,Total Revenue - State Sources (TSTREV) [District Finance] 2014-15,Total Revenue - State Sources (TSTREV) [District Finance] 2013-14,Total Revenue - State Sources (TSTREV) [District Finance] 2012-13,Total Revenue - State Sources (TSTREV) [District Finance] 2011-12,Total Revenue - State Sources (TSTREV) [District Finance] 2010-11,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2021-22,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2019-20,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2018-19,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2016-17,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2015-16,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2014-15,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2013-14,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2012-13,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2011-12,Total Revenue - Federal Sources (TFEDREV) [District Finance] 2010-11,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2021-22,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2020-21,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2019-20,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2018-19,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2017-18,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2016-17,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2015-16,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2014-15,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2013-14,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2012-13,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2011-12,Total Current Expenditures - Instruction (TCURINST) [District Finance] 2010-11,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue (TOTALREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - Local Sources (TLOCREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - State Sources (TSTREV) per Pupil (V33) [District Finance] 2010-11,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2021-22,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2020-21,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2019-20,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2018-19,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2017-18,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2016-17,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2015-16,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2014-15,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2013-14,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2012-13,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2011-12,Total Revenue - Federal Sources (TFEDREV) per Pupil (V33) [District Finance] 2010-11
LAKE ESD,4100031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,2268000,2245000,1976000,1799000,2010000,1885000,1752000,1760000,1587000,1564000,1449000,1469000,1049000,1062000,940000,907000,993000,991000,941000,1006000,937000,942000,810000,637000,1129000,988000,983000,821000,957000,842000,758000,669000,583000,542000,602000,755000,90000,195000,53000,71000,60000,52000,53000,85000,67000,80000,37000,77000,277000,267000,279000,250000,245000,380000,273000,217000,172000,185000,139000,139000,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–
LAKE OSWEGO SD 7J,4107230,1,1,1,0,0,0,0,0,0,0,0,0,12,11,11,10,10,10,10,10,10,10,12,13,6854,6860,7106,7066,7078,7096,7078,6926,6891,6830,6862,6782,128865000,117299000,116994000,111606000,109031000,90421000,86248000,81691000,78374000,72228000,81480000,72464000,81438000,75993000,80395000,76156000,74797000,60298000,57362000,55368000,53880000,52175000,60236000,51054000,40618000,38246000,34813000,33168000,32172000,28143000,26952000,24482000,22915000,18190000,19178000,15829000,6809000,3060000,1786000,2282000,2062000,1980000,1934000,1841000,1579000,1863000,2066000,5581000,62182000,55830000,60703000,54531000,50606000,46839000,44905000,43117000,40198000,38775000,37003000,36967000,18801,17099,16464,15795,15404,12743,12185,11795,11373,10575,11874,10685,11882,11078,11314,10778,10568,8497,8104,7994,7819,7639,8778,7528,5926,5575,4899,4694,4545,3966,3808,3535,3325,2663,2795,2334,993,446,251,323,291,279,273,266,229,273,301,823
LANE ESD,4100032,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,21,8,19,NA,0,59914000,50914000,42871000,39372000,38213000,36200000,32781000,33889000,30541000,30383000,28627000,33215000,13300000,11768000,11419000,9840000,9353000,9067000,8297000,8634000,7576000,7675000,8094000,9391000,38442000,34157000,26702000,24705000,24327000,22640000,20629000,20302000,18738000,16795000,16780000,17660000,8172000,4989000,4750000,4827000,4533000,4493000,3855000,4953000,4227000,5913000,3753000,6164000,10327000,9823000,10098000,9937000,10102000,9909000,8852000,8545000,7329000,11499000,11836000,12263000,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–
LEBANON COMMUNITY SD 9,4107380,1,1,1,1,1,1,1,1,1,1,1,1,10,9,9,9,9,9,9,9,9,9,9,9,4069,3781,4231,4338,4274,4208,4340,4356,4458,4450,4436,4336,66832000,58137000,53595000,51741000,51475000,47865000,44830000,44428000,42289000,40724000,39720000,37551000,17806000,16958000,16857000,16531000,16010000,14960000,13657000,13568000,13012000,12802000,12566000,12136000,40826000,35412000,32519000,30408000,30992000,28853000,27117000,26656000,25263000,23139000,23003000,19508000,8200000,5767000,4219000,4802000,4473000,4052000,4056000,4204000,4014000,4783000,4151000,5907000,33309000,27939000,26992000,27257000,24031000,22720000,22632000,20428000,20256000,19997000,18975000,19048000,16425,15376,12667,11927,12044,11375,10329,10204,9486,9151,8954,8660,4376,4485,3984,3811,3746,3555,3147,3116,2919,2877,2833,2799,10033,9366,7686,7010,7251,6857,6248,6122,5667,5200,5186,4499,2015,1525,997,1107,1047,963,935,966,900,1075,936,1362
LINCOLN COUNTY SD,4107500,3,3,3,4,4,4,4,4,4,4,4,4,18,17,17,18,18,18,15,16,16,16,16,16,5203,5001,5625,5551,5515,5463,5420,5240,5184,5261,5173,5188,95624000,92754000,83104000,79949000,75381000,69529000,68702000,64834000,58066000,64138000,54993000,54094000,51346000,50724000,47908000,47709000,45280000,43413000,41544000,41000000,39482000,42427000,38639000,36809000,29785000,31045000,26770000,24451000,22974000,19413000,19500000,16885000,12085000,11794000,10098000,7909000,14493000,10985000,8426000,7789000,7127000,6703000,7658000,6949000,6499000,9917000,6256000,9376000,38867000,36307000,35223000,34915000,32936000,31194000,29454000,27897000,26316000,26422000,25317000,26267000,18379,18547,14774,14403,13668,12727,12676,12380,11201,12191,10631,10427,9869,10143,8517,8595,8210,7947,7665,7829,7616,8064,7469,7095,5725,6208,4759,4405,4166,3554,3598,3224,2331,2242,1952,1524,2786,2197,1498,1403,1292,1227,1413,1327,1254,1885,1209,1807
LINN BENTON LINCOLN ESD,4100033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,42786000,46188000,36193000,38489000,35131000,33342000,31522000,28441000,24575000,27276000,25133000,28783000,16132000,15865000,14076000,10643000,9838000,9070000,8719000,8274000,7804000,9817000,9758000,10057000,21170000,25366000,19211000,19967000,17581000,17946000,16123000,15059000,13290000,11873000,11787000,12254000,5484000,4957000,2906000,7879000,7712000,6326000,6680000,5108000,3481000,5586000,3588000,6472000,10809000,11457000,8520000,9198000,8055000,8479000,7156000,6829000,5967000,5878000,5087000,7693000,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–
LONG CREEK SD 17,4107530,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,23,37,39,33,32,30,34,28,26,36,37,40,1866000,1738000,1514000,1234000,1263000,1055000,1048000,1209000,973000,925000,950000,1096000,225000,238000,254000,222000,219000,189000,188000,206000,182000,180000,202000,194000,1342000,1186000,1071000,849000,877000,822000,702000,819000,761000,696000,719000,758000,299000,314000,189000,163000,167000,44000,158000,184000,30000,49000,29000,144000,752000,691000,588000,522000,505000,476000,485000,473000,397000,377000,363000,566000,81130,46973,38821,37394,39469,35167,30824,43179,37423,25694,25676,27400,9783,6432,6513,6727,6844,6300,5529,7357,7000,5000,5459,4850,58348,32054,27462,25727,27406,27400,20647,29250,29269,19333,19432,18950,13000,8486,4846,4939,5219,1467,4647,6571,1154,1361,784,3600
LOWELL SD 71,4107590,2,2,2,2,2,2,1,1,0,0,0,0,4,4,4,4,4,4,3,3,2,2,2,2,1161,1254,860,841,937,585,400,353,248,269,268,284,17046000,16091000,14894000,13166000,12016000,7165000,5128000,4669000,3678000,3256000,3368000,2949000,2223000,2022000,2152000,2211000,1695000,1515000,1313000,1191000,1138000,1037000,1062000,1017000,13825000,12586000,12039000,10154000,9341000,4972000,3168000,2922000,2186000,1841000,2045000,1548000,998000,1483000,703000,801000,980000,678000,647000,556000,354000,378000,261000,384000,2858000,2312000,2319000,2531000,2472000,1931000,1668000,1690000,1651000,1586000,1404000,1551000,14682,12832,17319,15655,12824,12248,12820,13227,14831,12104,12567,10384,1915,1612,2502,2629,1809,2590,3283,3374,4589,3855,3963,3581,11908,10037,13999,12074,9969,8499,7920,8278,8815,6844,7631,5451,860,1183,817,952,1046,1159,1618,1575,1427,1405,974,1352
MALHEUR COUNTY SD 51,4100042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,2,6,7,7,11,10,6,14,21000,30000,32000,32000,49000,81000,55000,75000,76000,63000,77000,75000,20000,22000,25000,26000,24000,22000,21000,21000,21000,21000,21000,20000,1000,8000,7000,6000,25000,59000,34000,54000,55000,42000,56000,51000,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,29000,0,0,0,0,9000,0,0,0,0,–,NA,–,–,NA,NA,–,–,–,–,12833,–,–,NA,–,–,NA,NA,–,–,–,–,3500,–,–,NA,–,–,NA,NA,–,–,–,–,9333,–,–,NA,–,–,NA,NA,–,–,–,–,0,–
MALHEUR ESD REGION 14,4100034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,10946000,10736000,7861000,7763000,7175000,7731000,5743000,5338000,4447000,4320000,4047000,4322000,2334000,2424000,2173000,1966000,1933000,1647000,1536000,1531000,1388000,1418000,1406000,1363000,7354000,7145000,5193000,4880000,4415000,4956000,3119000,3000000,2313000,2253000,2019000,1976000,1258000,1167000,495000,917000,827000,1128000,1088000,807000,746000,649000,622000,983000,2414000,1993000,1955000,2043000,1824000,1673000,1701000,1587000,1570000,1490000,1522000,1488000,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–,–,NA,–,–,NA,NA,–,–,–,–,–,–
MAPLETON SD 32,4107710,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,137,144,159,158,145,156,167,151,171,173,180,172,4287000,3677000,4075000,4243000,8424000,4261000,2804000,2893000,2723000,2491000,2693000,2428000,1104000,1158000,1178000,1015000,987000,935000,691000,692000,783000,632000,709000,647000,2419000,2010000,2609000,2944000,7170000,2967000,1728000,1916000,1640000,1485000,1613000,1380000,764000,509000,288000,284000,267000,359000,385000,285000,300000,374000,371000,401000,1602000,1548000,1549000,1501000,1463000,1308000,1255000,1232000,1280000,1393000,1362000,1348000,31292,25535,25629,26854,58097,27314,16790,19159,15924,14399,14961,14116,8058,8042,7409,6424,6807,5994,4138,4583,4579,3653,3939,3762,17657,13958,16409,18633,49448,19019,10347,12689,9591,8584,8961,8023,5577,3535,1811,1797,1841,2301,2305,1887,1754,2162,2061,2331
MARCOLA SD 79J,4107740,1,1,1,1,0,0,0,0,0,0,0,0,3,3,3,3,2,2,2,2,2,2,2,2,773,757,655,593,278,241,218,222,212,195,197,201,12059000,10364000,8706000,7429000,4512000,3929000,3357000,2905000,2568000,2553000,2158000,3482000,2076000,1938000,2244000,1632000,1392000,1348000,1259000,882000,771000,754000,748000,758000,9382000,7735000,6182000,5447000,2765000,2299000,1844000,1805000,1618000,1590000,1195000,2385000,601000,691000,280000,350000,355000,282000,254000,218000,179000,209000,215000,339000,3283000,3209000,3271000,3592000,2559000,1729000,1649000,1472000,1325000,1245000,1475000,1240000,15600,13691,13292,12528,16230,16303,15399,13086,12113,13092,10954,17323,2686,2560,3426,2752,5007,5593,5775,3973,3637,3867,3797,3771,12137,10218,9438,9185,9946,9539,8459,8131,7632,8154,6066,11866,777,913,427,590,1277,1170,1165,982,844,1072,1091,1687
MCKENZIE SD 68,4107980,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,2,2,3,167,190,227,197,199,189,187,226,225,219,219,206,7194000,6192000,4675000,3880000,3950000,4281000,4177000,4317000,4086000,3732000,3642000,3743000,3052000,3538000,2323000,2066000,2081000,2713000,2567000,2453000,2361000,2383000,2221000,2243000,3408000,2014000,1752000,1228000,1347000,1059000,1164000,1396000,1273000,858000,1141000,924000,734000,640000,600000,586000,522000,509000,446000,468000,452000,491000,280000,576000,2330000,2203000,2316000,2160000,1784000,1693000,1877000,1834000,1577000,1598000,1395000,1553000,43078,32589,20595,19695,19849,22651,22337,19102,18160,17041,16630,18170,18275,18621,10233,10487,10457,14354,13727,10854,10493,10881,10142,10888,20407,10600,7718,6234,6769,5603,6225,6177,5658,3918,5210,4485,4395,3368,2643,2975,2623,2693,2385,2071,2009,2242,1279,2796
MCMINNVILLE SD 40,4108010,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,9,9,9,9,9,9,9,9,10,6450,6351,6712,6723,6767,6794,6736,6633,6631,6531,6576,6466,105995000,95741000,90618000,90225000,92070000,86889000,81225000,78021000,72440000,67874000,65260000,64451000,31116000,28771000,29113000,29708000,27523000,27518000,25482000,24507000,23449000,23068000,22308000,20769000,62881000,59680000,55913000,54455000,57818000,52422000,48063000,45260000,41689000,37158000,37088000,35178000,11998000,7290000,5592000,6062000,6729000,6949000,7680000,8254000,7302000,7648000,5864000,8504000,60293000,53447000,51926000,50723000,49012000,47039000,45573000,42700000,39759000,37045000,37073000,36441000,16433,15075,13501,13422,13606,12789,12058,11789,10924,10393,9924,9968,4824,4530,4337,4420,4067,4050,3783,3703,3536,3532,3392,3212,9749,9397,8330,8101,8544,7716,7135,6839,6287,5689,5640,5440,1860,1148,833,902,994,1023,1140,1247,1101,1171,892,1315
MEDFORD SD 549C,4108040,4,4,4,4,4,4,4,3,3,2,2,2,25,25,23,23,23,23,23,22,22,21,21,21,14158,13962,14498,14467,14299,14105,13872,13756,13699,13394,13034,12682,223784000,199388000,185511000,178123000,171611000,158513000,151173000,142296000,133111000,122011000,121135000,126067000,62046000,61764000,58711000,57336000,55561000,53644000,51337000,50082000,48183000,45216000,46462000,48182000,131108000,119545000,114736000,107551000,102309000,91813000,87167000,80740000,74900000,65427000,63538000,59943000,30630000,18079000,12064000,13236000,13741000,13056000,12669000,11474000,10028000,11368000,11135000,17942000,108366000,97751000,91973000,87464000,85007000,79915000,75808000,71086000,64690000,61009000,60920000,64726000,15806,14281,12796,12352,12002,11238,10898,10404,9717,9109,9294,9941,4382,4424,4050,3976,3886,3803,3701,3662,3517,3376,3565,3799,9260,8562,7914,7458,7155,6509,6284,5903,5468,4885,4875,4727,2163,1295,832,918,961,926,913,839,732,849,854,1415
MILTON-FREEWATER UNIFIED SD 7,4108160,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,5,5,5,5,6,6,6,6,1669,1649,1671,1778,1734,1768,1733,1793,1875,1896,1976,2001,29057000,23899000,22912000,31665000,27325000,25522000,19513000,19228000,19037000,17924000,18456000,18261000,4903000,4566000,4722000,9880000,9696000,9391000,3692000,3691000,3547000,3450000,3240000,3295000,18393000,16526000,15936000,19505000,15270000,14003000,14097000,13851000,13517000,12704000,13212000,12091000,5761000,2807000,2254000,2280000,2359000,2128000,1724000,1686000,1973000,1770000,2004000,2875000,14914000,13523000,13828000,12890000,12533000,11319000,11021000,11259000,11325000,11911000,11881000,11389000,17410,14493,13712,17860,15758,14436,11260,10724,10153,9454,9340,9126,2938,2769,2826,5572,5592,5312,2130,2059,1892,1820,1640,1647,11020,10022,9537,11001,8806,7920,8134,7725,7209,6700,6686,6042,3452,1702,1349,1286,1360,1204,995,940,1052,934,1014,1437
MITCHELL SD 55,4108280,3,3,3,3,1,1,1,0,0,0,0,0,4,4,4,4,2,2,2,1,1,1,1,1,1130,1285,533,458,353,367,260,64,55,62,73,71,14896000,14915000,7329000,5943000,4626000,4017000,3136000,1401000,1199000,1064000,1312000,1425000,754000,638000,667000,700000,541000,541000,456000,390000,389000,383000,447000,426000,13853000,14072000,6421000,5055000,4001000,3400000,2542000,869000,749000,622000,781000,778000,289000,205000,241000,188000,84000,76000,138000,142000,61000,59000,84000,221000,870000,955000,950000,856000,651000,658000,652000,609000,626000,639000,643000,653000,13182,11607,13750,12976,13105,10946,12062,21891,21800,17161,17973,20070,667,496,1251,1528,1533,1474,1754,6094,7073,6177,6123,6000,12259,10951,12047,11037,11334,9264,9777,13578,13618,10032,10699,10958,256,160,452,410,238,207,531,2219,1109,952,1151,3113
MOLALLA RIVER SD 35,4108310,2,2,2,2,2,2,2,2,2,2,2,2,8,8,8,8,8,8,8,8,8,8,9,9,2534,2560,2803,2814,2771,2716,2736,2745,2708,2765,2877,2807,35842000,36907000,32856000,31460000,29576000,27324000,27432000,25517000,25176000,23074000,24591000,24422000,11411000,10256000,10387000,10639000,9430000,9175000,8987000,8140000,8144000,7864000,7896000,8389000,20495000,23761000,21027000,19125000,18570000,16437000,16603000,15618000,15352000,13427000,15054000,13228000,3936000,2890000,1442000,1696000,1576000,1712000,1842000,1759000,1680000,1783000,1641000,2805000,17926000,16175000,15696000,15037000,14374000,13911000,13386000,12309000,11610000,11888000,11853000,12211000,14144,14417,11722,11268,10673,10060,10026,9364,9297,8345,8547,8700,4503,4006,3706,3811,3403,3378,3285,2987,3007,2844,2745,2989,8088,9282,7502,6850,6702,6052,6068,5731,5669,4856,5233,4713,1553,1129,514,607,569,630,673,646,620,645,570,999
MONROE SD 1J,4108430,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,360,345,349,375,438,439,447,439,454,449,482,474,6911000,6510000,8523000,11744000,6665000,5783000,5334000,5321000,4869000,4725000,4883000,4718000,1978000,1859000,2061000,2376000,1518000,1581000,1321000,1289000,1260000,1195000,1357000,1171000,4290000,4016000,6068000,8828000,4731000,3825000,3622000,3611000,3275000,3162000,3176000,2943000,643000,635000,394000,540000,416000,377000,391000,421000,334000,368000,350000,604000,2960000,2674000,2927000,3162000,3057000,2946000,2945000,2661000,2634000,2478000,2664000,2623000,19197,18870,24421,31317,15217,13173,11933,12121,10725,10523,10131,9954,5494,5388,5905,6336,3466,3601,2955,2936,2775,2661,2815,2470,11917,11641,17387,23541,10801,8713,8103,8226,7214,7042,6589,6209,1786,1841,1129,1440,950,859,875,959,736,820,726,1274
MONUMENT SD 8,4108460,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,55,51,49,50,47,59,62,59,48,45,46,48,3318000,2592000,1684000,2688000,1573000,1727000,1369000,1445000,1143000,936000,953000,1112000,265000,229000,365000,1508000,216000,309000,270000,260000,213000,216000,230000,210000,2862000,2085000,1124000,961000,1227000,1349000,857000,953000,796000,667000,692000,732000,191000,278000,195000,219000,130000,69000,242000,232000,134000,53000,31000,170000,686000,702000,629000,686000,629000,608000,600000,554000,545000,513000,570000,631000,60327,50824,34367,53760,33468,29271,22081,24492,23813,20800,20717,23167,4818,4490,7449,30160,4596,5237,4355,4407,4438,4800,5000,4375,52036,40882,22939,19220,26106,22864,13823,16153,16583,14822,15043,15250,3473,5451,3980,4380,2766,1169,3903,3932,2792,1178,674,3542
